product_id,id,user_id,profile_name,helpfulness_numerator,helpfulness_denominator,score,time,summary,text,helpfulness_percentage
FP00031614,687,,,,,1,,,"ABSTRACTTitle: Evaluating the benefits of immersive virtual-reality for maximizing the outcomes of action observation training targeting postural instability in Parkinson's diseaseApplication number: XXXXXXIsrael PI: Benedetta Heimler, PhDSenior Researcher- Center of Advanced Technologies in Rehabilitation (CATR), Sheba Medical CenterUS PI: Daniel Peterson, PhD; Assistant Professor; College of Health Solutions- Arizona State University p: +001 602-827-2279; daniel.peterson1@asu.eduPostural instability is an extremely troubling and frequent symptom of Parkinsons disease (PD), and is poorly controlled by current pharmacological and surgical treatments. Therefore, physical rehabilitation has become the primary approach to improve this symptom. Indeed, rehabilitation can, in some cases, improve function, however the impact of this approach can also be modest and variable. Given the importance of rehabilitation as they key tool to improve mobility in people with PD, it is critical to conduct research aimed at maximizing the effectiveness of this approach. Recent work has identified Action Observation Therapy (AOT), often in conjunction with Motor Imagery (MI) as a key tool to improve effectiveness of physical rehabilitation. AOT+MI allows patients to watch an instructor make the movements, then imagine completing those movements prior to practicing the task themselves. Viewing these movements prior to practice can activate specific and important neural networks that may amplify the effect of training. Recent technological advancements such as virtual reality (VR) can allow viewing movements in a much more immersive way. As such VR could facilitate additional benefit to AOT+MI approaches. As an additional benefit, VR is highly engaging and can increase the adherence to therapy regimens. However, whether VR impacts the effectiveness of AOT+MI training in people with PD is unknown. This project will fill this important research gap. In doing so, we will improve our understanding of how technology can be integrated into therapy, thereby improving the ability of clinicians to treat mobility deficits in people with PD.",
FP00031630,688,,,,,1,,,"Arizona State Universitys Arizona Workforce Training Accelerator Partnership for Next Generation Jobs (AZNext) proposes the Athena Project that capitalizes on Arizonas rapidly growing healthcare and information technology (IT) sectors to build a regional workforce training system. IT and healthcare are essential to Arizonas resilience and recovery, given demographic data on growing healthcare needs and cross-industry growth in IT occupations due to acceleration of the digital transformation during the pandemic. As Arizona experiences aboveaverage population growth and outpaces the nation in jobs growth, Arizonans have uneven access to education and career pathways essential to enter high-quality jobs. These sectors require relatively high levels of postsecondary attainment, yet enrollment and attainment are declining in Arizona.  The Athena Project will design inclusive work+learn pathways utilizing training modalities like apprenticeships, train-to-hire, industry recognized certificates, and degree programs. AZNext and sub-awardees (including Year Up and Education at Work) will expand access to training for new and incumbent workers to compete for quality jobs and fulfill talent needs. Through two sectoral partnerships, the Athena Project will convene 31 employers and 18 public nonprofit, and education organizations, around three priorities: (1) Building the Workforce System, (2) Advancing Quality Jobs, and (3) Innovating the Training System. Partners will co-develop infrastructure, wraparound supports, and training to accelerate demand-driven talent development and better career outcomes for Arizonans. Over three years, the project will recruit 2,800 individuals from historically underserved populations, train them in IT or healthcare careers, and place at least 2,000 into high-quality jobs.",
FP00031632,689,,,,,1,,,"We will deliver a geospatial database of all the occupied or under construction buildings, both residential and commercial, within the APS service territory areas identified in the Hopi Reservation and Navajo Nation. The database will identify whether each of those units has electricity and report other property attributes such as building type and ownership information. This is to be delivered to APS in full by June 15, 2022",
FP00031652,690,,,,,1,,,"Scope of Work Arizona State University   On this project, Dr. Ogbonnaya and her team are working to develop and pilot a couples-based intervention that focuses on improving HIV care engagement and ART adherence among adolescent girls and young women living with HIV (AGYWLHIV) by reducing heavy alcohol use among male partners and intimate partner violence risk. Dr. Ogbonnaya will work with the co-PI, Dr. Kiene, to provide oversight of the entire project and development and implementation of all policies, procedures, and processes of data collection. She will serve as contact PI and assume fiscal and administrative management, including maintaining communication among PIs and key personnel through meetings.  During year 1 of the study, Dr. Ogbonnaya will assist with developing the detailed outline of the intervention protocol and training manual and finalizing, translating, adapting, and piloting study measures. She will also work to obtain IRB approval from the four partnering universities, ASU, SDSU, UCSD, and Makerere University. She will be involved in managing the qualitative data collection and analyzing these data. She will also work with her team to conduct the proposed initial stage 1a pilot of the intervention (small-scale pilot targeting 6 couples), examining acceptability and feasibility. She will assist with refining the intervention manual using findings from the stage 1a pilot.  During year 2 of the study, Dr. Ogbonnaya will assist with conducting the full-scale (stage 1b) pilot, targeting 80 participants (20 couples in the intervention arm and 20 couples in the control arm). She will also assist with managing the data collection for baseline, 3-month, and 6-month follow-up assessments and analyzing these data.  During year 3, Dr. Ogbonnaya will primarily be responsible for analyzing data and making additional refinements to the intervention manual. She will also work to disseminate study results through peer-reviewed journals and scientific conferences.  ",
FP00031659,691,,,,,1,,,"The parent-adult child dyad is one of the most consequential and enduring ties across the lifespan. Due to the lengthened transition to adulthood among adult children, or delays in completing a college degree, living independently, finding a full-time job, and getting married, the period of overlap between the lives of parents and adult children has increased (Vespa, 2017). Therefore, adult children may be more dependent on their parents for financial, emotional, and instrumental support (Fingerman et al., 2009). The increasing life expectancy of parents and the gendered division of labor in caregiving, have brought to light the increasing interdependence between aging parents and adult children in the U.S. The overall objective of this project is to use data from the National Longitudinal Study of Adolescent to Adult Health (Add Health) and the Add Health Parent Study (n=1,701 parent-adult child dyads) to examine the interdependent nature of parents and adult childrens onset of a serious chronic health condition on the mental and physical health of each member of the parent-adult child dyad. The central hypothesis is that that the onset and earlier timing of a serious chronic health condition among parents will be associated with worse physical and mental health among adult children, and vice versa. The hypothesis will be tested by pursuing three specific aims: Aim 1a: Determine whether an adult childs onset and timing of a serious chronic health condition (cancer, heart disease, diabetes, and lung disease) is associated with improvements or declines in their parents mental and physical health. Aim 1b: Determine whether a parents onset and timing of a serious chronic health condition (cancer, heart disease, diabetes, and lung disease) is associated with improvements or declines in their adult childrens mental and physical health. Aim 2: Determine whether stress and financial strain are mechanisms that explain why parents and adult childrens onset of a serious chronic health condition may impact the mental and physical health of each member of the parent-adult child dyad. Aim 3: Determine whether gender, educational attainment, or social support are key moderators impacting the association of the onset of a serious chronic health condition and the mental and physical health of each member of the parent-adult child dyad. We will use multilevel modeling and actor-partner interdependence modeling to conduct the research aims. The proposed project is promises to have a positive impact on population health by informing interventions and policies to improve the mental and physical health among parent-adult child dyads in the U.S. These policies include those surrounding financial transfers, paid family leave, and paid caregiving. Results from our project will shed light on the interdependency of the parent-adult child tie, such as how the timing of a serious chronic health condition impacts the mental and physical health of the parent-adult child dyad. The outcomes will lead to a better understanding of the chronic conditions that most impact the health of parents and their adult children.",
FP00031659_Res1,692,,,,,1,,,"The overall objective of this NIA R01 is to use data from the National Longitudinal Study of Adolescent to Adult Health (Add Health) and the Add Health Parent Study to examine the interdependent nature of mothers and adult childrens onset of a serious chronic health condition on the mental and physical health of the mother-adult child dyad. First, we will examine how mothers and adult childrens onset of a serious chronic health condition (specifically cancer, heart disease, diabetes, and lung disease) shape each others mental and physical health. Second, we will determine whether stress and financial strain are mechanisms contributing to changes in the mental and physical health of mother-adult child dyads. Third, we will determine key moderators contributing to the relationship between chronic conditions experienced and the health of the mother-adult child dyad. The central hypothesis is that that the onset and earlier timing of a serious chronic health condition among mothers will be associated with worse physical and mental health among adult children, and vice versa. The hypothesis will be tested by pursuing three specific aims: Aim 1a: Estimate the magnitude of the effect of an adult childs onset and timing of a serious chronic health condition on their mothers mental and physical health. Aim 1b: Estimate the magnitude of the effect of a mothers onset and timing of a serious chronic health condition on their adult childs mental and physical health. Aim 2: Determine whether stress and financial strain are mechanisms that explain why adult children and mothers onset of a serious chronic condition may impact the mental and physical health of each member of the mother-adult child dyad. Aim 3: Determine whether gender, education, social support, and childrens transitions to adulthood (living independently, becoming a parent, and employment), are key moderators impacting the association of the onset of a serious chronic health condition and the mental and physical health of each member of the mother-adult child dyad. We will use multilevel modeling and actor-partner interdependence modeling to conduct the research aims. The proposed R01 is significant, because it will have a positive impact on population health by informing interventions and policies to improve health among mother-adult child dyads in the U.S. These policies include those surrounding financial transfers, paid family leave, and paid caregiving. Results from our project will shed light on the interdependency of the mother-adult child tie, such as how the timing of a serious chronic health condition impacts the mental and physical health of both adult children and their mothers. The outcomes will lead to a better understanding of the types and timing of serious chronic diseases that most impact the well-being of mothers and their adult children.",
FP00031663,693,,,,,1,,,"This project's scope is to examine the impact of yoga on the hemodynamic response to sodium loading and explore the role of environmental heat on the outcomes. In this project I will be serving as a research consultant and mentor for Dr. Hunter. I have extensive experience in the area of heat, hydration, and electrolyte balance, and I have published work in the area of hemodynamic assessment with flow-mediated dilation. I have been working as a mentor for Dr. Hunter for the last two years through the American College of Sports Medicine Leadership & Diversity Training Program.",
FP00031665,694,,,,,1,,,"Incontinence, whether it is urinary or fecal, drastically reduces quality of life. People suffering from it often feel ashamed and it is rare that people admit to it  a notable exception being the pop star Zara Larsson who has publicly stated that she used a diaper for seven years in order to raise awareness for incontinence. Not surprisingly, the estimates of prevalence vary widely from 1 in 10 to 1 in 3 people [Who]. It is more prevalent in elderly, and in females, and it is associated with depression and increasesthe need for care, increasing the rate of admission to nursing homes and hospitals [Who]. Current solutions depend on the type of incontinence but can only be fully cured in some cases. In untreated or untreatable cases, diapers and enema devices are necessary to prevent and collect leakage and clean out bowels. Discomfort, accidents and accidental damage to tissue and infections make these solutions less than ideal. Here, we propose two complementary technical approaches to overcome some of these challenges. First, we will develop a sensor aimed at predicting when a person will need to use thebathroom. The sensor will detect changes in abdominal girth and bowel urgency. Such a device would be the first non-invasive early warning system for incontinence and would allow users more freedom of movement and ease of mind. Second, we propose to improve current enema designs by creating a soft device that is less likely to leak or cause damage, enhance comfort and can easily be washed.",
FP00031668,695,,,,,1,,,"Dyslexia is a neuro-cognitive developmental learning disorder that negatively impacts a childs ability to read words accurately and fluently despite normal intelligence, competent reading instruction, and appropriate sociocultural learning opportunities. It is characterized by specific dysfunctions in the areas of phonological processing, spelling, and/or rapid visual-verbal naming. Estimates regarding the incidence of dyslexia range from 5%-17% (Ozernov-Palchik & Gaab, 2016; Tasman et al., 2015). The estimated range of incidence is wide due in part to under-identification of dyslexia and to varying standards used for diagnosis (Ozernov-Palchik & Gaab, 2016). Short-term consequences of dyslexia include poor academic achievement, anxiety, low self-esteem, and depression (Undheim, 2011). Only 62% of students with learning disabilities, such as dyslexia graduate from high school in the U.S., with rates as low as 23% in some states (National Center for Education Statistics, 2013). Up to 50% of delinquents have dyslexia (Selenius & Hellstrm, 2015), and in juvenile delinquents the prevalence of dyslexia is reported to be as high as 57% (Snowling et al., 2000). The long-term effects of dropping out of school include limited employment opportunities, poor health outcomes (Egerter et al., 2009), and lower life expectancy (Begier, Li, & Meduro, 2013). Intervention can improve both the short-term and the long-term outcomes of children with dyslexia (Bogan, 2014), with early intervention being more effective than later intervention due to late identification (van der Leij, 2013). This proposal addresses the critical clinical challenge that many children are diagnosed with dyslexia too late to optimally benefit from intervention. Although pediatricians routinely screen for many developmental milestones, no validated screening tool is available for dyslexia in their practices and formal training in this arena is largely absent from general pediatric training programs. Instead, the general pediatric community relies on the public education system to identify children with dyslexia. Ironically, often the public education system relies on the pediatric community to facilitate the formal diagnosis of dyslexia.",
FP00031680,696,,,,,1,,,"The Sensorimotor Development Research Laboratory at Arizona State University in partnership with Theracycle and key stakeholders will complete a product development project. The goal of this project is to develop and pilot test a pediatric version of a current specialized stationary bicycle that has a motor that can be turned on to deliver Assisted Cycle Therapy (ACT) in which the mechanical motor moves the pedals at least 35% faster than the participant can during voluntary cycling. Previous research with an adult version of this Assisted Cycle Therapy bicycle has shown improvements in some cognitive, motor, physical and mental health measures in adolescents and older adults with neurological disabilities. This technology will overcome the major obstacles to conventional pediatric exercise because it reduces some of the low motivation/ adherence and physical limitations of other exercise options (e.g., weight training, swimming, running, etc.). Furthermore, it is the only therapy to date suggested to induce neurological changes that lead to improvements in cognitive function which are crucial for improving independence and self-sufficiency in society. There are two objectives: (1) to develop a pediatric version of the current bicycle used for ACT by Theracycle with modifications and flexibility to adjust for shorter leg lengths, shorter arms and bodies of young children thus laying the foundation for translation to broad clinical applications and early interventions. (2) to pilot test the effectiveness of the pediatric Theracycle on 10 young children (5-12) with Down syndrome in a laboratory based study. The innovative strategies utilized in this project lie in both the mechanical motor in the bicycle and its importance for early intervention in pediatric neurologic populations. Based on our previous research with several different adult neurological populations, our anticipated outcomes include improvements in executive function, fine and gross motor control, activities of daily living, adaptive behavior, and depression, among others. This early intervention is likely to improve full potential leading to more inclusion and integration into society, employment, independent living and quality of life for people born with neurological disorders, specifically Down syndrome. The expected product is a more accessible, convenient, cost-effective, and eventually widespread clinical application of a pediatric version of the Theracycle to deliver Assisted Cycle Therapy as an early intervention in many pediatric neurological populations.",
FP00031789,697,,,,,1,,,"HCC: Medium: Designing and Building an Intelligent Wearable System for Precise At-home Physical Therapy  Overview Recent technological advances, especially those for supporting continuous acquisition of personal health data, seem to suggest that precision health would soon become a reality, even in a home environment. Yet, careful examination reveals that there are still many significant barriers in practice. Physical therapy has been routinely used in prevention and treatment of chronic low back pain, a significant heath issue. However, presently there is no technology to reliably monitor compliance, ensure correctness, and track progress  for  unsupervised  physical  therapy  at  home.  We  identify  two  key  technical  challenges  that impede  the  development  of  good  solutions  in  this  main:  the  system  challenge  and  the  inference challenge. To address these challenges, we take a design-driven approach in building a novel wearable system  (addressing  the  first  challenge),  complete  with  innovative  machine  learning  techniques (addressing  the  second  challenge),  for  achieving  precise  at-home  physical  therapy  in  the  domain  of chronic low back pain. Our specific goal is to design, develop and pilot-test a novel wearable system, with integrated  hardware  (system)  and  software  (algorithms),  for  supporting  and  improving  unsupervised physical therapy at home, taking into consideration usability factors such as feedback mechanisms. The project exemplifies general design and engineering principles in developing realistic solutions overcoming practical barriers in more general precision health contexts.   Keywords:  Precision  health;  Physical  Therapy;  Wearable  System;  Machine/Deep  Learning;  Human-centered Computation; Spatiotemporal Models.  Intellectual Merit Although  technological  advances  have  made  it  possible  to  bring  personal  health  devices  to  the  home, much more research is needed to increase the precision of these systems to provide specific therapeutic benefits at home. The proposed work will bridge a significant knowledge gap in precise at-home physical therapy for treatment and prevention of chronic low back pain, which is a significant health risk to society. Our  research  efforts  will  advance  knowledge  and  practice  in  the  domains  of  wearable  systems  for healthcare,  embedded  machine  learning/artificial  intelligence,  unsupervised  physical  therapy,  and  user behavior with personal health devices. Considering the nature of the problem, we employ a design-driven approach by explicitly addressing all aspects of the effort through innovative designs. The innovations in the  proposed  project  collectively  contribute  to  building  a  realistic  system  for  addressing  a  real-world problem.  The  investigators  have  on-going  research  efforts  preparing  the  team  for  addressing  the challenges of the proposed work, including studies that form the foundation and preliminary work for key components of the proposed approaches. The unique composition of the team ensures that we have the right mixture of expertise for pursuing the proposed efforts.  Broader Impacts  The proposed research will have broad impact  on  the development  of  intelligent wearable systems  for precision health in the general domain of at-home healthcare and in the specific domain of precise at-home  physical  therapy  for  chronic  low  back  pain.  Because  of  the  increasing  adoption  of  personal healthcare devices, the potential impact of the proposed research is evident as it exemplifies the design and engineering principles for developing solutions in such a context. The work will also contribute to the larger-scope  mission of precision health by demonstrating how technical and practical  barriers may be overcome  through  innovative  design  and  development  of  new  systems.  The  proposed  research  will impact education in three ways. First, students will be recruited and trained for both research and for user studies, and thus exposing them to the leading edge of building innovative healthcare devices. Second, the  research  will  expand,  through  providing  real-world  examples,  our  existing  curriculum  on  machine learning, signal processing, human-computer interaction, and exercise science, further contributing to the investigators educational  activities. Third, besides reporting our research findings on scholarly venues, we will publicize our research outcomes via the project website and other social media channels, with the goal of improving the publics understanding of technical advances for at-home healthcare applications.    ",
FP00031854,698,,,,,1,,,"Overview:  Project Summary Acquired  brain  injury  (e.g.,  stroke)  is  a  leading  cause  of  long-term  disability  and  mobility  deficits. Rehabilitation  plays  a  critical  role  for  stroke  patients  to  regain  ambulatory  functions,  but  conventional rehabilitation  with  therapists  can  be  labor-intensive,  expensive,  and  inaccessible.  Robotic  rehabilitation holds a strong potential, but existing solutions have not satisfied the clinical needs since they often lack customizability  to  different  patients,  the  adaptability  to  learn  user  preferences,  or  the  intelligence  to collaborate with therapists. This project introduces Trilateral Collaboration  - a new approach to human-robot  interaction  that  enables  tight  coordination  and  information  flow  between  partners  with  varying capabilities,  i.e.,  patients,  therapists  and  assistive  robots.  In  contrast  to  previous  approaches,  trilateral collaboration turns the assistive robot into a member of the healthcare team that is responsive to both the physical demands of the patient, as well the demonstrations and corrective feedback of the therapist. The presented  approach  maintains  the  central  role  of  physical  therapists  in  the  therapeutic  process.  The objectives of this project are realized through critical innovations in the integrative design of interaction-aware soft robotic exosuit, user interface design to send and receive feedback from therapists, and robot learning  algorithms  for  autonomous  adjustment  of  robot  assistance.  Twenty-four  stroke  patients  will  be recruited  to  assess  the  feasibility,  safety,  and  effectiveness  of  the  exosuit  system  via  an  integrative  and iterative design loop between clinicians and engineers. Key words: soft robotics, human-robot interaction, rehabilitation Intellectual Merit:  This project re-envisions the therapeutic process through the bottom-up development of an integrated set of algorithms, interfaces and hardware technologies that enable a novel Trilateral Collaboration between a physical therapist, a patient and a soft robotic assistant. Towards this goal, the transformative contribution is three fold: 1) Multimodal Triadic Policies (MTP) -- a unified Bayesian learning framework that is capable of modelling such triangular relationships in order to determine when and how to support the patient. MTPs can be directly trained from physical demonstrations of the therapist, or through incremental feedback and learning signals provided via a novel user-interface. 2) An interaction-aware, inflatable exosuit design. The exosuit features fabric and bistable actuators to support antagonistic muscle movement, and soft sensors to measure  physical  interaction  between  a  patient  and  therapist.  3)  User  interface  design  for  therapists  to receive biofeedback, adjust the robot assistance, and label abnormal gait patterns for hemiparetic. This way, teaching, learning and correction is performed in a therapist-in-the-loop fashion that allows for careful and considerate improvements of the system behavior. Instead of replacing healthcare practitioners, this project empowers  therapists  by  putting  physical  strength,  sensing  and  learning  of  a  robot  collaborator  at  their disposal. Broader Impacts:  Stroke-related costs in the US came close to $46 billion in 2014, and it is estimated that there could be as many as 70 million stroke survivors worldwide by 2030. The developed soft robotic exosuit system enables safe, precise and personalized rehabilitation training of stroke survivors to regain functional independence at a lower cost. This device would also allow therapists to safely initiate tasks earlier in the rehab training which  can  help  mitigate  potential  compensatory  strategies,  facilitate  neuromuscular  re-education,  and reduce overall lengths of inpatient rehab stays. Moreover, the low costs of soft exosuits enable robot-aided gait training at home, which can serve patients from low-income families and rural areas who do not have regular access to rehabilitation facilities. The developed soft robots and trilateral learning algorithms can be applied to manufacturing, logistics, and space exploration to reduce work-related injuries and improve work  performance.  The  impacts  of  this  project  will  be  broadened  by  multiple  integrated  educational activities,  including  offering  summer  workshops  and  internships  to  students  from  minority-serving institutions to increase the awareness of medical robotics, co-design of a new cross-disciplinary course on robotic rehabilitation to both engineering and medical students, and dissemination of training materials to wider patient population by partnering with centers of independent living. ",
FP00031873,699,,,,,1,,,"The 311 systems that city officials currently deploy can efficiently detect non-emergency civic issues such as potholes and trash. From a socio-technical perspective, residents can re-appropriate the technology for their own purpose adding new capacities and affordances not initially intended. For example, when Hurricane Irma hit Miami in 2017, residents used 311 systems to report disaster-related issues, which led city officials to adapt the system by creating a new category [2]. This user-driven technology re-appropriation has been called the emancipation process [3]. Although 311 systems have not been designed to facilitate disaster- or pandemic-related communication, individuals use them as critical methods to report issues to the local governments. The COVID-19 pandemic has impacted all aspects of civic infrastructures that range from reduced public transportation systems and the closure of public libraries. These changing norms and the emergence of new issues create a challenge and an opportunity for local governments and publics. If managed well, they can co-produce effective civic technology that addresses pandemic-related issues, systematizes the management of quality services, and can include this effort in local governments performance metrics. The success of civic technology for both citizens and local governments lies in understanding the tension between managerial efficiency and citizen empowerment. At its core, we aim to understand how people use the system, how local governments support peoples different uses of the system, and how the different performance metrics of local governments for 311 systems function at the metropolitan area level. We have established connections with DMVs jurisdictions during our Stage 1 period through roundtables and discussion sessions. Also, we consolidated available 311 datasets as a unified database from four DMV jurisdictions. Based on these resources and connections, we will (1) survey and consolidate local governments performance metrics that assess the outcomes of 311 systems in the Washington D.C. metropolitan area (a.k.a., DMV area), (2) analyze their 311 datasets using AI technologies and statistical methods to understand the changes in peoples 311 use patterns in the six jurisdictions in the DMV area during the pandemic, (3) survey city officials to examine how each government has engaged the changing needs of their residents, and (4) build a web-based visualization tool as a playbook that demonstrates jurisdictions assessment metrics regarding 311 systems and their best practices.Intellectual Merit: Through surveying the six governments assessment metrics for their 311 systems and analyzing their 311 datasets, we will (1) understand the co-evolution process of civic technology during the pandemic (i.e., emancipation process) and theorize the socio-technical system of civic technology and residents through a community resilience lens, (2) contribute to computational methods and AI technologies that identify sub-communities of 311 users by combining diverse datasets and 311 data from the DMV area, and (3) improve visualization techniques for demonstrating the policy landscape of 311 systems that are embedded in and shape the civic service processes.Broader Impacts: This project provides an overarching assessment framework embedded in a visualization tool for different local governments in the DMV area. These tools and metrics will be able to directly impact governments service quality, system design adjustment processes, their understanding of pandemic-related issues, and citizens awareness of communication processes. Surveys and the participatory tool assessment processes will engage city officials, civic organizations, and residents in a way that increases their understanding of the regional ecologies of civic technology, policies, and their impact. This research will also educate undergraduate and graduate students about data science, socio-technical systems, and their social implications, particularly regarding marginalized communities who are less represented in the 311 systems and in the emancipation process.",
FP00031876,700,,,,,1,,,"SUMMARY The COVID-19 pandemic has had a major impact on student learning outcomes as well as their social and emotional health. Disruptions to in-person learning have contributed to a 31% reduction in reading ability and an additional 32-37% in learning loss across all subject areas for the 2020-2021  academic  year.  Learning  loss  may  be  even  greater  in  economically  disadvantaged communities where children and families had less access to resources, such as internet or child care, to facilitate online learning. During the COVID-19 pandemic, rates of psychological distress have been exacerbated (Hafstad & Augusti, 2021). School closures and shifts to remote learning contributed to increased stress and anxiety (Gruber et al., 2021) and constrained the ability of children to socialize with peers and receive mental health services (Poletti & Raballo, 2020), as exemplified by increases in emergency department visits related to mental-health among youth during  this  time  (Leeb  et  al.,  2020).  The  increase  in  depression  symptoms  and  worsening  of emotional well-being among children (Patrick et al., 2020; Thorisdottir et al., 2021) have prompted calls  for  interventions  to  promote  positive  mental  health  to  mitigate  negative  effects  of  the pandemic (Golberstein et al., 2020). Our proposed project addresses this and meets the ADE priority area focused on supporting the mental, behavioral, and physical health of students by  providing  evidence-based  after-school  enrichment  programming  to  support  social, emotional, and physical health of students through active and inclusive play. Time spent on the playground during recess and before/after school are often the most talked about and enjoyable parts of the school day for children. The American Academy of Pediatrics recognizes recess as an essential part of the school day as it impacts childrens cognitive, social, emotional and physical health and development. As the pandemic has contributed to declines in childrens physical (Lpez-Gil et al., 2021; Moore et al., 2020) and mental health (Patrick et al., 2020), prioritizing recess and before/after school play is a critical opportunity to support childrens health and well-being, contributing to capacity for learning and academic success. The combined physical, social, and emotional health benefits of play cannot be overlooked in our efforts  to  mitigate the  effects  of  COVID-19.  Both  after-school  time  and  recess  are  accessible settings that reach nearly all children in the State. Our proposed project will provide evidence-based curriculum to enrich existing after-school programming through active and inclusive play and expand to recess to support social, emotional, and physical health of children meeting the ADE priority area focused on supporting the mental, behavioral, and physical health of students through after-school enrichment. This project uses the evidence-based Play On! program to promote social, emotional, and physical health of children through active and inclusive play. The Play On! program will be implemented during the after-school enrichment programs at 14 elementary schools in the Mesa  Unified  School  District  using  a  tiered  approach  that  begins  with  a  playground  design assessment  and  a  training  for  after-school  coordinators,  and  extends  to  include  trainings  for students to become peer leaders to facilitate active and inclusive play during recess. This train the trainer model allows for great reach as the students attending the 14 after-school programs will spread their knowledge and skills to all students attending the schools during recess. The Mesa Unified School District is the largest school district in the state of Arizona, serving more than 60,000 students at 52 elementary schools. The district serves many vulnerable students as 20%  of families  live  below  the  federal  poverty  level  and  only  26%  of  parents/guardians  have earned a bachelors degree or higher. This District serves a diverse student population including 50.5% white, 38.2% Hispanic, 4.6% African American, 4.3% Native American and 2.4% Asian. This intervention initially targets children who attend the after-school Xplore program which is offered at 14 elementary schools in Mesa.   ",
FP00031906,701,,,,,1,,,"Along with the century-long advancement of data analysis across a tremendous variety of scientific fields, including social science, behavioral science, economics, astronomy, bioinformatics, linguistic, and many others, the regression model is the most powerful and the most widely used tool to reveal scientific laws. For the regression model, three fundamental statistical assumptions serve as the cornerstones yet have been often adopted incautiously: (i) the exogeneity such that the covariates are not dependent on the random noises; (ii) the random noises are identically and independently distributed; and (iii) the population of random noises admits normality or similar distributional assumptions. Though statistical tests developed specifically for one of the three assumptions scattered in the literature, a unified powerful validation procedure on all three assumptions remains a long-lasting missing component in statistics and related data-driven research. Ignorance on the violation of these assumptions results in spurious discoveries, compromise of sensitivity, and poor predictions. Bringing together a strong team from statistics and public health, we propose to fill this knowledge gap to investigate all these fundamental assumptions using a unified framework of BET (Binary Expansion Testing) newly developed by Dr. Zhang under recent NSF DMS-1916237. The proposed computationally efficient BET framework has the advantage of being non-parametric, universal in terms of interpreting different statistical problems via a common formulation. Our preliminary investigations have shown that the powerfulness of BET framework makes it possible to detect linear association, monotonic association, circular dependence, locally clustering structure, and many others, while existing tests are always suboptimal against certain aforementioned alternatives. Additionally, the BET framework can provide a clear interpretation on the structure of dependence, which has been long missing in the literature, to guide the practitioners to better understand the fundamental science laws generating such data. Taking the advantage of BET framework and concept of the copula, we formulate the validation of both assumptions on i.i.d. noises and their population normality as testing certain uniformity and formulate the detection of exogeneity as testing the independence via a multivariate normal mean problem. The proposed framework is entirely novel to validate the century-long fundamental statistical assumptions for data analysis in almost all fields nowadays, and it will provide a solid ground for general research yet reveal more scientific discoveries with potentially high impacts.",
FP00031909,702,,,,,1,,,The pre- post- single arm design should provide preliminary evidence of the impact of more routine referrals of chronic conditions for OT management in the Mayo Clinic Family Practice. This design will be limited by whether individuals at risk are routine,
FP00031942,703,,,,,1,,,"(1) Dr. Domino will contribute her expertise in applied Medicaid policy analysis to reviewing materials from CMS regarding the evaluation, refining hypotheses, evaluation metrics, and research questions. She will serve as one of the primary points of contact for the Division of Health Benefits in the NC Department of Health and Human Services, meet regularly with DHB staff, the Advisory Board, and Sheps Center based evaluation team and assist with the analysis and interpretation of evaluation findings. She will lead the drafting of all interim and final reports. She will work with the evaluation team to develop and refine research designs and metrics that are appropriate to test each of the evaluation hypotheses. She will co-lead the evaluation team to conduct rapid-cycle evaluation analyses, which will be shared with NC DHHS frequently throughout the evaluation period. Dr. Domino will work with the Analytics team at the Sheps Center to summarize the evaluation findings into Dashboard measures that can be shared with stakeholders including Medicaid-participating providers, policy makers, and the media. She will contribute econometric expertise by conducting analysis on evaluation data sources which will remain on the UNC Servers and will access those data sources via VPN. She will be a co-author on all manuscripts that arise from the waiver evaluation, as appropriate.  (2) Dr. Domino will lead the design of the Mid-Point Assessment, participate in key informant interviews and focus groups, will lead the quantitative analysis and will help draft the final[BM1]  Report. She will work with the project manager and the rest of the Mid-Point Assessment team to make sure all deliverables are on time.  She will be a co-author on any manuscripts that arise from the Mid-Point Assessment. She will access and analyze metrics created for the waiver evaluation which will remain on the UNC Servers and will access those data sources via VPN.",
FP00031943,704,,,,,1,,,Statement of WorkDr. Dominowill jointly co-lead the cost-effectiveness analyses (CEA) with Dr. Happiness Saronga of Tanzania. Dr. Domino will be responsible for designing and supervising the costing tools necessary for the CEA and writing up the economic analysis results for a peer-reviewed manuscript.She will participate in team meetings related to the cost analysis.,
